bundle_id,condition,defense,attack,raw_attack,rq,metric,value,unit,source_files,notes
bundle_0111,krum_blind,krum,,,RQ5,final_global_macro_f1,0.6376948488018224,ratio,server_metrics_log_20260717_160206.csv,
bundle_0123,krum_blind,krum,,,RQ5,final_global_macro_f1,0.5891493008858621,ratio,server_metrics_log_20260717_162541.csv,
bundle_0125,krum_blind,krum,,,RQ5,final_global_macro_f1,0.624526924044709,ratio,server_metrics_log_20260717_161318.csv,
bundle_0172,krum_blind,krum,,,RQ5,final_global_macro_f1,0.6655112734714506,ratio,server_metrics_log_20260719_141314.csv,
bundle_0178,krum_blind,krum,,,RQ5,final_global_macro_f1,0.684636742048658,ratio,server_metrics_log_20260719_142839.csv,
bundle_0304,krum_blind,krum,,,RQ5,final_global_macro_f1,0.4127980791494601,ratio,server_metrics_log_20260721_194624.csv,
bundle_0709,krum_blind,krum,,,RQ5,final_global_macro_f1,0.6217533236865435,ratio,server_metrics_log_20260720_004417.csv,
bundle_0101,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.002206063270568799,s,server_metrics_log_20260717_153844.csv,
bundle_0104,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.002201359272003125,s,server_metrics_log_20260717_155015.csv,
bundle_0111,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.002229137420654249,s,server_metrics_log_20260717_160206.csv,
bundle_0123,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.0021255135536193373,s,server_metrics_log_20260717_162541.csv,
bundle_0125,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.002284965515136673,s,server_metrics_log_20260717_161318.csv,
bundle_0172,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.0017757153511046902,s,server_metrics_log_20260719_141314.csv,
bundle_0178,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.002030522823333691,s,server_metrics_log_20260719_142839.csv,
bundle_0304,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.0023153257369994628,s,server_metrics_log_20260721_194624.csv,
bundle_0709,krum_blind,krum,,,RQ5,mean_server_aggregation_duration_s,0.0017879724502563,s,server_metrics_log_20260720_004417.csv,
bundle_0101,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.26638405084609984,s,server_metrics_log_20260717_153844.csv,
bundle_0104,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.26532257795333863,s,server_metrics_log_20260717_155015.csv,
bundle_0111,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.2694606351852417,s,server_metrics_log_20260717_160206.csv,
bundle_0123,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.26226255655288694,s,server_metrics_log_20260717_162541.csv,
bundle_0125,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.2628278946876526,s,server_metrics_log_20260717_161318.csv,
bundle_0172,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.2670419955253601,s,server_metrics_log_20260719_141314.csv,
bundle_0178,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.2684826517105103,s,server_metrics_log_20260719_142839.csv,
bundle_0304,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.27026976108551026,s,server_metrics_log_20260721_194624.csv,
bundle_0709,krum_blind,krum,,,RQ5,mean_server_evaluation_duration_s,0.2701955223083496,s,server_metrics_log_20260720_004417.csv,
bundle_0101,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29157724142074587,s,server_metrics_log_20260717_153844.csv,
bundle_0104,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29103349208831786,s,server_metrics_log_20260717_155015.csv,
bundle_0111,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29442960500717164,s,server_metrics_log_20260717_160206.csv,
bundle_0123,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.28712810754776,s,server_metrics_log_20260717_162541.csv,
bundle_0125,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.2885757613182068,s,server_metrics_log_20260717_161318.csv,
bundle_0172,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29245388746261597,s,server_metrics_log_20260719_141314.csv,
bundle_0178,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.294283766746521,s,server_metrics_log_20260719_142839.csv,
bundle_0304,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29616442441940305,s,server_metrics_log_20260721_194624.csv,
bundle_0709,krum_blind,krum,,,RQ5,mean_server_phase_duration_s,0.29549719095230104,s,server_metrics_log_20260720_004417.csv,
bundle_0101,krum_blind,krum,,,RQ5,minimum_global_loss,1.3090015899378606,loss,server_metrics_log_20260717_153844.csv,
bundle_0104,krum_blind,krum,,,RQ5,minimum_global_loss,1.1002442224332345,loss,server_metrics_log_20260717_155015.csv,
bundle_0111,krum_blind,krum,,,RQ5,minimum_global_loss,1.1042991394829984,loss,server_metrics_log_20260717_160206.csv,
bundle_0123,krum_blind,krum,,,RQ5,minimum_global_loss,1.0298126409690502,loss,server_metrics_log_20260717_162541.csv,
bundle_0125,krum_blind,krum,,,RQ5,minimum_global_loss,0.9505734451754764,loss,server_metrics_log_20260717_161318.csv,
bundle_0172,krum_blind,krum,,,RQ5,minimum_global_loss,1.11622390772959,loss,server_metrics_log_20260719_141314.csv,
bundle_0178,krum_blind,krum,,,RQ5,minimum_global_loss,1.1035626414350466,loss,server_metrics_log_20260719_142839.csv,
bundle_0304,krum_blind,krum,,,RQ5,minimum_global_loss,1.257202777532468,loss,server_metrics_log_20260721_194624.csv,
bundle_0709,krum_blind,krum,,,RQ5,minimum_global_loss,1.0779014952432755,loss,server_metrics_log_20260720_004417.csv,
bundle_0471,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.21374599999999994,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.217002,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.21865899999999996,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.23113599999999998,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.20986300000000002,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.197783,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,aulc_global_accuracy,0.19123900000000002,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.09642295156769018,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.1038627545885393,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.1025868804218292,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.1177540084822391,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.09082597189315393,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.06624230942182598,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,aulc_global_macro_f1,0.07243903855161811,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,best_global_accuracy,0.3257,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,best_global_accuracy,0.3292,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,best_global_accuracy,0.4584,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,best_global_accuracy,0.3437,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,best_global_accuracy,0.3327,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,best_global_accuracy,0.1983,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,best_global_accuracy,0.2669,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.2094124662894695,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.2213466417383064,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.3765574848972076,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.2109564260907163,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.2493867642295373,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.0695489677080326,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,best_global_macro_f1,0.1741894048035912,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1958,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1872,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1954,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,final_global_accuracy,0.196,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1872,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1982,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,final_global_accuracy,0.1858,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,final_global_loss,19.78165684814453,loss,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,final_global_loss,6.775752568817139,loss,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,final_global_loss,25.26136260986328,loss,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,final_global_loss,22.424000061035155,loss,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,final_global_loss,22.70756680297852,loss,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,final_global_loss,36.1645602722168,loss,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,final_global_loss,23.74744090270996,loss,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0670465851595771,ratio,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0715844379871815,ratio,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0676915780217548,ratio,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0689538778654178,ratio,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0643361449485608,ratio,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0662141992045186,ratio,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,final_global_macro_f1,0.0625640783653791,ratio,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009438400268554642,s,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009615321159362738,s,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009660263061523388,s,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009557693004608105,s,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009525513648986766,s,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009718377590179397,s,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,mean_server_aggregation_duration_s,0.009521801471710152,s,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.3260472559928893,s,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.3209350395202637,s,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.323059480190277,s,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.320495982170105,s,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.3333703923225402,s,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.3180225276947022,s,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,mean_server_evaluation_duration_s,1.3250063753128052,s,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.1995122146606447,s,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.1838092827796936,s,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.2002179336547854,s,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.1969683504104616,s,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.234170825481415,s,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.279015910625458,s,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,mean_server_phase_duration_s,2.253084616661072,s,server_metrics_log_20260725_160203.csv,
bundle_0471,krum_run_01,krum,,,RQ5,minimum_global_loss,2.2061329162597656,loss,server_metrics_log_20260724_214801.csv,
bundle_0475,krum_run_01,krum,,,RQ5,minimum_global_loss,2.200244462966919,loss,server_metrics_log_20260724_221038.csv,
bundle_0542,krum_run_01,krum,,,RQ5,minimum_global_loss,2.423642437362671,loss,server_metrics_log_20260725_142416.csv,
bundle_0547,krum_run_01,krum,,,RQ5,minimum_global_loss,2.34423537940979,loss,server_metrics_log_20260725_143901.csv,
bundle_0552,krum_run_01,krum,,,RQ5,minimum_global_loss,2.390051816177368,loss,server_metrics_log_20260725_151153.csv,
bundle_0557,krum_run_01,krum,,,RQ5,minimum_global_loss,4.600652467346191,loss,server_metrics_log_20260725_154049.csv,
bundle_0562,krum_run_01,krum,,,RQ5,minimum_global_loss,2.425991621017456,loss,server_metrics_log_20260725_160203.csv,
bundle_0052,median_blind,median,,,RQ5,aulc_global_accuracy,0.5981845945028843,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,aulc_global_accuracy,0.5753410247709536,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,aulc_global_accuracy,0.581689854088904,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,aulc_global_accuracy,0.5986596538853071,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,aulc_global_accuracy,0.5900814387512725,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,aulc_global_accuracy,0.5593450967085171,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,aulc_global_accuracy,0.5855106888361046,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,aulc_global_accuracy,0.5939056667797761,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,aulc_global_accuracy,0.5427451645741431,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,aulc_global_accuracy,0.5373125212080081,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5607754256224645,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5376596501490942,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5519507863621222,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5611311737849476,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5561646027528231,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5238900766758201,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5412361991778376,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5619143620275286,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,aulc_global_macro_f1,0.5066216340671306,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,aulc_global_macro_f1,0.500099860011684,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,best_global_accuracy,0.8004750593824228,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,best_global_accuracy,0.7641669494401085,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,best_global_accuracy,0.7604343400067866,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,best_global_accuracy,0.8198167628096369,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,best_global_accuracy,0.7763827621309807,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,best_global_accuracy,0.7536477774007465,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,best_global_accuracy,0.7777400746521886,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,best_global_accuracy,0.8092975907702749,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,best_global_accuracy,0.6983372921615202,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,best_global_accuracy,0.669155072955548,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,best_global_macro_f1,0.7965897768171745,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,best_global_macro_f1,0.7615757202567625,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,best_global_macro_f1,0.759013461418487,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,best_global_macro_f1,0.8201006026098704,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,best_global_macro_f1,0.7739557455736715,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,best_global_macro_f1,0.7499888165498486,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,best_global_macro_f1,0.7748747751498449,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,best_global_macro_f1,0.8057380797167636,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,best_global_macro_f1,0.6960535315982722,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,best_global_macro_f1,0.6652403352798287,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,final_global_accuracy,0.7909738717339667,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,final_global_accuracy,0.7641669494401085,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,final_global_accuracy,0.7326094333220224,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,final_global_accuracy,0.8133695283338989,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,final_global_accuracy,0.7600950118764845,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,final_global_accuracy,0.7536477774007465,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,final_global_accuracy,0.7746861214794707,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,final_global_accuracy,0.7906345436036647,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,final_global_accuracy,0.6806922293858161,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,final_global_accuracy,0.669155072955548,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,final_global_loss,0.9695386902777106,loss,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,final_global_loss,0.9367914565506732,loss,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,final_global_loss,1.0919179686619784,loss,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,final_global_loss,0.9564214155639192,loss,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,final_global_loss,0.9130229127985524,loss,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,final_global_loss,0.9043854388860592,loss,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,final_global_loss,1.005260824793106,loss,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,final_global_loss,1.0755916041441194,loss,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,final_global_loss,1.2086632712072625,loss,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,final_global_loss,1.4592518011998596,loss,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,final_global_macro_f1,0.7899274465133534,ratio,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,final_global_macro_f1,0.7615757202567625,ratio,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,final_global_macro_f1,0.7321544316468103,ratio,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,final_global_macro_f1,0.8135684415507424,ratio,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,final_global_macro_f1,0.7584328750280465,ratio,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,final_global_macro_f1,0.7499888165498486,ratio,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,final_global_macro_f1,0.7720736623293649,ratio,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,final_global_macro_f1,0.7885553077084181,ratio,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,final_global_macro_f1,0.6817578474860992,ratio,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,final_global_macro_f1,0.6652403352798287,ratio,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0030439043045043463,s,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0030707716941833067,s,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.002876214981079048,s,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0031215524673461454,s,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.003186056613922072,s,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.003253805637359573,s,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0028759264945983397,s,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0031214189529418456,s,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.0027851033210753912,s,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,mean_server_aggregation_duration_s,0.003091845512390083,s,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.26834878921508787,s,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.273686089515686,s,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2959957432746887,s,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.264841890335083,s,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2628665041923523,s,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2604509139060974,s,server_metrics_log_20260721_155138.csv,
bundle_0237,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2683027935028076,s,server_metrics_log_20260721_161542.csv,
bundle_0245,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2770756721496582,s,server_metrics_log_20260721_162753.csv,
bundle_0251,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.26829768896102907,s,server_metrics_log_20260721_171803.csv,
bundle_0258,median_blind,median,,,RQ5,mean_server_evaluation_duration_s,0.2675338649749756,s,server_metrics_log_20260721_172958.csv,
bundle_0052,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.2951676869392395,s,server_metrics_log_20260717_133009.csv,
bundle_0057,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.2999183225631714,s,server_metrics_log_20260717_134239.csv,
bundle_0058,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.3225732827186584,s,server_metrics_log_20260717_135152.csv,
bundle_0066,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.2908368420600891,s,server_metrics_log_20260717_140452.csv,
bundle_0071,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.2892577123641968,s,server_metrics_log_20260717_141640.csv,
bundle_0236,median_blind,median,,,RQ5,mean_server_phase_duration_s,0.28686641454696654,s,server_metrics_log_20260721_155138.csv,
