bundle_id,condition,defense,attack,raw_attack,components,match_method,match_score,component_run_ids,experiment_ids,run_ids,files
bundle_0586,exp1,median,envelope,sign_flip,proxy,conservative_split,0.0,proxy:time_20260725_191928,exp_1785021366,run_1785021366,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/proxy_attack_events_20260725_191928.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/proxy_run_manifest_20260725_191928.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/proxy_resource_log_20260725_191928.csv
bundle_0587,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_191825,exp_1785021516,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/analyzer_decision_log_20260725_191825.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/analyzer_events_20260725_191825.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/analyzer_phase_log_20260725_191825.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/analyzer_round_log_20260725_191825.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/sign_flip/exp1/analyzer_wire_upload_log_20260725_191825.csv
bundle_0588,median_run_01,median,,,server,conservative_split,0.0,server:time_20260725_191606,exp_1785021366,run_1785021366,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/median_run_01_20260725_191606_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/median_run_01_20260725_191606_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/median_run_01_20260725_191606_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/server_client_defense_log_20260725_191606.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/server_run_manifest_20260725_191606.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/server_metrics_log_20260725_191606.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/sign_flip/exp1/server_round_defense_log_20260725_191606.csv
bundle_0589,exp1,,,,client,conservative_split,0.0,client:time_20260725_191432,exp_20260725_192016,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/median/sign_flip/exp1/client_metrics_log_20260725_191432.csv
bundle_0590,exp1,,,,client,conservative_split,0.0,client:time_20260725_191231,exp_20260725_192002,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/median/sign_flip/exp1/client_metrics_log_20260725_191231.csv
bundle_0591,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_194415,exp_1785023059,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/analyzer_decision_log_20260725_194415.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/analyzer_events_20260725_194415.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/analyzer_phase_log_20260725_194415.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/analyzer_round_log_20260725_194415.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/analyzer_wire_upload_log_20260725_194415.csv
bundle_0592,exp1,median,envelope,scale,proxy,conservative_split,0.0,proxy:time_20260725_194530,exp_1785022963,run_1785022963,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/proxy_attack_events_20260725_194530.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/proxy_run_manifest_20260725_194530.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/scale/exp1/proxy_resource_log_20260725_194530.csv
bundle_0593,median_run_01,median,,,server,conservative_split,0.0,server:time_20260725_194243,exp_1785022963,run_1785022963,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/median_run_01_20260725_194243_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/median_run_01_20260725_194243_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/median_run_01_20260725_194243_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/server_client_defense_log_20260725_194243.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/server_run_manifest_20260725_194243.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/server_metrics_log_20260725_194243.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/scale/exp1/server_round_defense_log_20260725_194243.csv
bundle_0594,exp1,,,,client,conservative_split,0.0,client:time_20260725_194228,exp_20260725_194605,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/median/scale/exp1/client_metrics_log_20260725_194228.csv
bundle_0595,exp1,,,,client,conservative_split,0.0,client:time_20260725_193748,exp_20260725_194557,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/median/scale/exp1/client_metrics_log_20260725_193748.csv
bundle_0596,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_203421,exp_1785026067,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/analyzer_decision_log_20260725_203421.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/analyzer_events_20260725_203421.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/analyzer_phase_log_20260725_203421.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/analyzer_round_log_20260725_203421.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/analyzer_wire_upload_log_20260725_203421.csv
bundle_0597,exp1,median,envelope,min_max,proxy,conservative_split,0.0,proxy:time_20260725_203516,exp_1785025753,run_1785025753,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/proxy_attack_events_20260725_203516.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/proxy_run_manifest_20260725_203516.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_max/exp1/proxy_resource_log_20260725_203516.csv
bundle_0598,median_run_01,median,,,server,conservative_split,0.0,server:time_20260725_202913,exp_1785025753,run_1785025753,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/median_run_01_20260725_202913_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/median_run_01_20260725_202913_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/median_run_01_20260725_202913_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/server_client_defense_log_20260725_202913.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/server_run_manifest_20260725_202913.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/server_metrics_log_20260725_202913.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_max/exp1/server_round_defense_log_20260725_202913.csv
bundle_0599,exp1,,,,client,conservative_split,0.0,client:time_20260725_203247,exp_20260725_203602,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/median/min_max/exp1/client_metrics_log_20260725_203247.csv
bundle_0600,exp1,,,,client,conservative_split,0.0,client:time_20260725_203100,exp_20260725_203550,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/median/min_max/exp1/client_metrics_log_20260725_203100.csv
bundle_0601,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_210207,exp_1785027730,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/analyzer_decision_log_20260725_210207.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/analyzer_events_20260725_210207.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/analyzer_phase_log_20260725_210207.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/analyzer_round_log_20260725_210207.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/analyzer_wire_upload_log_20260725_210207.csv
bundle_0602,exp1,median,envelope,noise,proxy,conservative_split,0.0,proxy:time_20260725_210259,exp_1785027685,run_1785027685,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/proxy_attack_events_20260725_210259.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/proxy_run_manifest_20260725_210259.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/noise/exp1/proxy_resource_log_20260725_210259.csv
bundle_0603,median_run_01,median,,,server,conservative_split,0.0,server:time_20260725_210125,exp_1785027685,run_1785027685,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/median_run_01_20260725_210125_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/median_run_01_20260725_210125_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/median_run_01_20260725_210125_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/server_client_defense_log_20260725_210125.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/server_run_manifest_20260725_210125.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/server_metrics_log_20260725_210125.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/noise/exp1/server_round_defense_log_20260725_210125.csv
bundle_0604,exp1,,,,client,conservative_split,0.0,client:time_20260725_210042,exp_20260725_210506,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/median/noise/exp1/client_metrics_log_20260725_210042.csv
bundle_0605,exp1,,,,client,conservative_split,0.0,client:time_20260725_205354,exp_20260725_210447,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/median/min_sum/exp1/client_metrics_log_20260725_205354.csv
bundle_0606,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_213546,exp_1785029750,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/analyzer_decision_log_20260725_213546.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/analyzer_events_20260725_213546.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/analyzer_phase_log_20260725_213546.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/analyzer_round_log_20260725_213546.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/analyzer_wire_upload_log_20260725_213546.csv
bundle_0607,exp1,median,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260725_213638,exp_1785029720,run_1785029720,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/proxy_attack_events_20260725_213638.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/proxy_run_manifest_20260725_213638.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/median/min_sum/exp1/proxy_resource_log_20260725_213638.csv
bundle_0608,median_run_01,median,,,server,conservative_split,0.0,server:time_20260725_213520,exp_1785029720,run_1785029720,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/median_run_01_20260725_213520_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/median_run_01_20260725_213520_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/median_run_01_20260725_213520_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/server_client_defense_log_20260725_213520.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/server_run_manifest_20260725_213520.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/server_metrics_log_20260725_213520.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/median/min_sum/exp1/server_round_defense_log_20260725_213520.csv
bundle_0609,exp1,,,,client,conservative_split,0.0,client:time_20260725_213339,exp_20260725_213720,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/median/min_sum/exp1/client_metrics_log_20260725_213339.csv
bundle_0610,exp1,,,,client,conservative_split,0.0,client:time_20260725_213056,exp_20260725_213715,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/median/min_sum/exp1/client_metrics_log_20260725_213056.csv
bundle_0611,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_220056,exp_1785031264,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_decision_log_20260725_220056.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_events_20260725_220056.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_phase_log_20260725_220056.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_round_log_20260725_220056.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_wire_upload_log_20260725_220056.csv
bundle_0612,exp1,trimmed_mean,envelope,sign_flip,proxy,conservative_split,0.0,proxy:time_20260725_220205,exp_1785031223,run_1785031223,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_attack_events_20260725_220205.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_run_manifest_20260725_220205.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_resource_log_20260725_220205.csv
bundle_0613,trimmed_mean_run_01,trimmed_mean,,,server,conservative_split,0.0,server:time_20260725_220023,exp_1785031223,run_1785031223,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/trimmed_mean_run_01_20260725_220023_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/trimmed_mean_run_01_20260725_220023_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/trimmed_mean_run_01_20260725_220023_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/server_client_defense_log_20260725_220023.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/server_run_manifest_20260725_220023.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/server_metrics_log_20260725_220023.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/sign_flip/exp1/server_round_defense_log_20260725_220023.csv
bundle_0614,exp1,,,,client,conservative_split,0.0,client:time_20260725_215803,exp_20260725_220246,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260725_215803.csv
bundle_0615,exp1,,,,client,conservative_split,0.0,client:time_20260725_215540,exp_20260725_220240,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260725_215540.csv
bundle_0616,exp1,trimmed_mean,envelope,scale,analyzer;client;proxy;server,exact_run_id+time_overlap,91.0,proxy:time_20260725_222655;analyzer:time_20260725_222605;server:time_20260725_222537;client:time_20260725_222426,exp_1785032737;exp_1785032769;exp_20260725_222735,run_1785032737,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/proxy_attack_events_20260725_222655.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/proxy_run_manifest_20260725_222655.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/proxy_resource_log_20260725_222655.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/analyzer_decision_log_20260725_222605.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/analyzer_events_20260725_222605.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/analyzer_phase_log_20260725_222605.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/analyzer_round_log_20260725_222605.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/scale/exp1/analyzer_wire_upload_log_20260725_222605.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/trimmed_mean_run_01_20260725_222537_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/trimmed_mean_run_01_20260725_222537_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/trimmed_mean_run_01_20260725_222537_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/server_client_defense_log_20260725_222537.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/server_run_manifest_20260725_222537.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/server_metrics_log_20260725_222537.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/scale/exp1/server_round_defense_log_20260725_222537.csv;/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/trimmed_mean/scale/exp1/client_metrics_log_20260725_222426.csv
bundle_0617,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_231350,exp_1785035641,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/analyzer_decision_log_20260725_231350.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/analyzer_events_20260725_231350.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/analyzer_phase_log_20260725_231350.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/analyzer_round_log_20260725_231350.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/analyzer_wire_upload_log_20260725_231350.csv
bundle_0618,exp1,trimmed_mean,envelope,noise,proxy,conservative_split,0.0,proxy:time_20260725_231540,exp_1785033705,run_1785033705,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/proxy_attack_events_20260725_231540.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/proxy_run_manifest_20260725_231540.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/noise/exp1/proxy_resource_log_20260725_231540.csv
bundle_0619,trimmed_mean_run_01,trimmed_mean,,,server,conservative_split,0.0,server:time_20260725_224145,exp_1785033705,run_1785033705,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/trimmed_mean_run_01_20260725_224145_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/trimmed_mean_run_01_20260725_224145_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/trimmed_mean_run_01_20260725_224145_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/server_client_defense_log_20260725_224145.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/server_run_manifest_20260725_224145.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/server_metrics_log_20260725_224145.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/noise/exp1/server_round_defense_log_20260725_224145.csv
bundle_0620,exp1,,,,client,conservative_split,0.0,client:time_20260725_225601,exp_20260725_231757,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/trimmed_mean/noise/exp1/client_metrics_log_20260725_225601.csv
bundle_0621,exp1,,,,client,conservative_split,0.0,client:time_20260725_224409,exp_20260725_231754,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/trimmed_mean/noise/exp1/client_metrics_log_20260725_224409.csv
bundle_0622,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260725_234501,exp_1785037506,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/analyzer_decision_log_20260725_234501.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/analyzer_events_20260725_234501.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/analyzer_phase_log_20260725_234501.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/analyzer_round_log_20260725_234501.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/analyzer_wire_upload_log_20260725_234501.csv
bundle_0623,exp1,trimmed_mean,envelope,min_max,proxy,conservative_split,0.0,proxy:time_20260725_234650,exp_1785036840,exp_1785036840,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/proxy_attack_events_20260725_234650.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/proxy_run_manifest_20260725_234650.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_max/exp1/proxy_resource_log_20260725_234650.csv
bundle_0624,trimmed_mean_run_01,trimmed_mean,,,server,conservative_split,0.0,server:time_20260725_233400,exp_1785036840,run_1785036840,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/trimmed_mean_run_01_20260725_233400_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/trimmed_mean_run_01_20260725_233400_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/trimmed_mean_run_01_20260725_233400_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/server_client_defense_log_20260725_233400.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/server_run_manifest_20260725_233400.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/server_metrics_log_20260725_233400.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/server/attack/trimmed_mean/min_max/exp1/server_round_defense_log_20260725_233400.csv
bundle_0625,exp1,,,,client,conservative_split,0.0,client:time_20260725_234256,exp_20260725_234749,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/Autoencoder/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260725_234256.csv
bundle_0626,exp1,,,,client,conservative_split,0.0,client:time_20260725_234436,exp_20260725_234747,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/Autoencoder/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260725_234436.csv
bundle_0627,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260726_001428,exp_1785039270,,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_decision_log_20260726_001428.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_events_20260726_001428.jsonl;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_phase_log_20260726_001428.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_round_log_20260726_001428.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_wire_upload_log_20260726_001428.csv
bundle_0628,exp1,trimmed_mean,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260726_001459,exp_1785038729,run_1785038729,/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/proxy_attack_events_20260726_001459.csv;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/proxy_run_manifest_20260726_001459.json;/home/lawrence/Lawrence/FL_poison/Result/Autoencoder/proxy/attack/trimmed_mean/min_sum/exp1/proxy_resource_log_20260726_001459.csv
